artistID,tagID,tag_value,tag_weight
12243,311,reggae,1.0
12243,352,90s,1.0
12243,7865,jamaican,1.0
12244,5104,jamaica,1.0
12244,7865,jamaican,1.0
12255,34,minimal,1.0
12255,570,techno,1.0
12260,7865,jamaican,1.0
12268,39,dance,1.0
12268,483,party,1.0
12273,73,rock,1.0
12273,127,seen live,2.0
12273,130,female vocalists,1.0
12273,181,punk,2.0
12273,182,punk rock,2.0
12273,234,amazing,1.0
12273,346,female,1.0
12273,408,female vocals,1.0
12273,7124,femme fronted metal,1.0
12274,73,rock,1.0
12274,79,alternative,1.0
12274,84,indie rock,1.0
12274,234,amazing,1.0
12274,2991,male vocal,1.0
12275,12287,melrose place,1.0
12276,611,canadian,1.0
12276,955,favourite,1.0
12276,2137,i am canadian,1.0
12276,2142,songs for gil,1.0
12276,11614,wicked women,1.0
12276,11615,winnipeg,1.0
12279,4549,worship,1.0
12282,70,dubstep,1.0
12283,2436,roba che non so se mi piace,1.0
12283,12211,deadened black metal,1.0
12284,385,melodic death metal,1.0
12285,4,black metal,1.0
12285,1372,folk metal,1.0
12285,1373,viking metal,1.0
12285,1533,pagan metal,1.0
12287,292,folk,1.0
12287,5054,romanian,1.0
12288,184,soundtrack,3.0
12288,191,instrumental,3.0
12288,545,classical,1.0
12288,1302,composer,1.0
12288,3658,jean marc toma,1.0
12288,4994,movie score composers,1.0
12288,11757,film music composer,1.0
12289,73,rock,1.0
12289,185,acoustic,1.0
12289,503,live,1.0
12289,850,cover,1.0
12289,1434,the beatles,1.0
12291,611,canadian,1.0
12291,2138,first-rate and free,1.0
12291,2142,songs for gil,1.0
12292,127,seen live,1.0
12295,84,indie rock,1.0
12295,296,indie pop,1.0
12295,601,swedish,1.0
12295,824,mellow,1.0
12297,9182,sxsw2006,1.0
12298,24,pop,1.0
12298,78,alternative rock,1.0
12298,79,alternative,1.0
12298,83,jazz,1.0
12298,134,singer-songwriter,1.0
12298,231,ballad,1.0
12298,393,dream pop,1.0
12298,511,english,1.0
12298,1353,scottish,1.0
12298,1970,male,1.0
12298,2191,college rock,1.0
12298,6795,colors,1.0
12298,6796,transport,1.0
12298,6802,originals,1.0
12298,6808,cars,1.0
12299,134,singer-songwriter,1.0
12299,2068,irish,1.0
12299,5286,the vampire diaries,1.0
12309,79,alternative,1.0
12309,130,female vocalists,1.0
12309,292,folk,1.0
12309,7183,great voices,1.0
12309,7184,britsh,1.0
12311,130,female vocalists,2.0
12311,432,brazilian,1.0
12311,693,mpb,1.0
12311,823,brasil,2.0
12311,2014,linda,1.0
12311,11163,new mpb,1.0
12312,21,trip-hop,3.0
12312,81,indie,1.0
12312,130,female vocalists,1.0
12312,12524,best songs,1.0
12314,16,new wave,1.0
12314,25,80s,1.0
12314,28,deutsch,1.0
12314,30,german,1.0
12314,130,female vocalists,2.0
12314,181,punk,1.0
12314,5389,sickness,1.0
12314,8156,deutsche welle,1.0
12314,10092,blitz playlist,1.0
12314,10110,psychosis,1.0
12315,32,avant-garde,1.0
12315,127,seen live,1.0
12315,191,instrumental,1.0
12315,213,beautiful,1.0
12315,6678,cello,1.0
12315,8994,heartswelling,1.0
12315,8995,exquisite,1.0
12315,8996,enchanting,1.0
12316,16,new wave,1.0
12316,25,80s,1.0
12316,73,rock,1.0
12316,321,french,2.0
12318,73,rock,1.0
12318,352,90s,1.0
12318,4397,political,1.0
12318,6253,animals,1.0
12318,6729,the shield,1.0
12318,6797,girls names,1.0
12318,6803,countries,1.0
12319,13,chillout,1.0
12319,21,trip-hop,1.0
12319,79,alternative,1.0
12319,130,female vocalists,2.0
12319,238,sexy,1.0
12319,2580,erotic,1.0
12319,3828,goddesses,1.0
12319,5152,girls night out,1.0
12322,2137,i am canadian,1.0
12322,2762,kick ass,1.0
12322,4328,friends,1.0
12322,7190,orgasmo,1.0
12323,275,post-punk,1.0
12325,79,alternative,1.0
12325,181,punk,1.0
12329,14,ambient,1.0
12329,391,shoegaze,1.0
12329,3076,slowcore,1.0
12330,46,melancholy,1.0
12330,79,alternative,1.0
12330,81,indie,1.0
12330,84,indie rock,1.0
12330,213,beautiful,1.0
12330,229,epic,1.0
12330,12170,no genre can describe,1.0
12330,12171,sleep music,1.0
12330,12172,gives me chills,1.0
12330,12173,music to kill yourself to,1.0
12334,18,electronic,1.0
12334,26,atmospheric,1.0
12334,34,minimal,1.0
12334,44,glitch,2.0
12334,47,idm,3.0
12334,187,electronica,2.0
12334,5773,n5md,1.0
12335,14,ambient,1.0
12335,18,electronic,1.0
12335,33,experimental,1.0
12335,34,minimal,1.0
12335,44,glitch,1.0
12335,47,idm,1.0
12335,61,industrial,1.0
12335,69,dub,1.0
12335,87,post-rock,1.0
12335,309,electro,1.0
12335,311,reggae,1.0
12335,4854,jam band,1.0
12335,5611,down tempo,1.0
12335,7212,high grade media,1.0
12335,7213,atlanta,1.0
12335,7215,liquid apparatus,1.0
12335,7227,the most music,1.0
12335,7231,nophi,1.0
12336,33,experimental,1.0
12337,47,idm,2.0
12338,18,electronic,1.0
12338,33,experimental,1.0
12338,61,industrial,3.0
12338,611,canadian,1.0
12340,18,electronic,1.0
12340,33,experimental,1.0
12340,116,jam,1.0
12340,7224,improvisational,1.0
12340,7225,cevin key,1.0
12340,7226,phil western,1.0
12342,14,ambient,1.0
12342,44,glitch,1.0
12342,47,idm,2.0
12342,187,electronica,1.0
12342,5773,n5md,1.0
12343,14,ambient,1.0
12343,187,electronica,1.0
12343,7589,relaxing muscles,1.0
12344,47,idm,1.0
12345,14,ambient,1.0
12345,47,idm,2.0
12345,187,electronica,1.0
12346,47,idm,1.0
12346,5773,n5md,1.0
12347,30,german,1.0
12348,30,german,1.0
12348,73,rock,1.0
12349,167,rnb,1.0
12349,625,soul,1.0
12349,1098,miserable,1.0
12351,16,new wave,1.0
12351,22,acid jazz,1.0
12351,24,pop,5.0
12351,49,female vocalist,1.0
12351,105,house,1.0
12351,130,female vocalists,4.0
12351,167,rnb,1.0
12351,195,british,2.0
12351,352,90s,2.0
12351,625,soul,4.0
12351,850,cover,1.0
12351,1023,1992,1.0
12351,7244,lisa stansfield,1.0
12351,11627,classic house,1.0
12352,18,electronic,2.0
12352,39,dance,6.0
12352,85,funk,1.0
12352,184,soundtrack,1.0
12352,352,90s,3.0
12352,570,techno,1.0
12352,1023,1992,1.0
12352,1032,1991,1.0
12352,1044,1995,1.0
12352,1357,eurodance,1.0
12352,1735,club,1.0
12352,1975,90s dance,1.0
12352,4847,my fav songs,1.0
12356,1,metal,1.0
12356,24,pop,1.0
12356,39,dance,1.0
12356,78,alternative rock,1.0
12356,79,alternative,1.0
12356,81,indie,1.0
12356,84,indie rock,1.0
12356,109,pop rock,1.0
12356,134,singer-songwriter,1.0
12356,170,grunge,1.0
12356,177,nu metal,1.0
12356,181,punk,1.0
12356,182,punk rock,1.0
12356,183,christian rock,1.0
12356,193,country,1.0
12356,195,british,1.0
12356,216,american,1.0
12356,231,ballad,1.0
12356,279,ska punk,1.0
12356,296,indie pop,1.0
12356,308,latin,1.0
12356,347,gay,1.0
12356,503,live,1.0
12356,511,english,1.0
12356,526,piano,1.0
12356,545,classical,1.0
12356,557,easy listening,1.0
12356,712,gospel,1.0
12356,727,vocal,1.0
12356,850,cover,1.0
12356,989,duet,1.0
12356,991,musical,1.0
12356,1089,songwriter,1.0
12356,1252,christian,1.0
12356,1302,composer,1.0
12356,1354,soft rock,1.0
12356,1387,country rock,1.0
12356,1596,singer,1.0
12356,1836,electronic rock,1.0
12356,2425,local,1.0
12356,2465,drums,1.0
12356,2824,violin,1.0
12356,3166,unsigned,1.0
12356,3232,chinese,1.0
12356,3237,drum,1.0
12356,3657,independent,1.0
12356,4516,choral,1.0
12356,7249,western,1.0
12356,7250,china,1.0
12356,7251,group,1.0
12357,24,pop,1.0
12357,73,rock,4.0
12357,79,alternative,2.0
12357,109,pop rock,1.0
12357,130,female vocalists,1.0
12357,134,singer-songwriter,4.0
12357,201,guilty pleasures,1.0
12357,352,90s,1.0
12357,481,usa,1.0
12357,730,love at first listen,1.0
12357,1039,1997,1.0
12357,3828,goddesses,1.0
12357,3869,songs i absolutely love,1.0
12357,11499,leftovergrooves,1.0
12357,11738,mine,1.0
12357,12534,songs i never get sick of,1.0
12358,18,electronic,1.0
12358,67,noise,1.0
12358,73,rock,1.0
12358,181,punk,1.0
12358,191,instrumental,1.0
12358,541,japanese,1.0
12358,2608,japan,1.0
12358,7255,mistagged track,1.0
12358,7256,berep guest dj closedmouth 239645,1.0
12358,7257,instrumental music that makes you feel-group tag radio,1.0
12358,7258,i am a party girl here is my soundtrack,1.0
12358,7259,berep guest dj closedmouth jfr,1.0
12358,7261,gladys the tag,1.0
12358,7264,mooog sings,1.0
12358,7267,9100,1.0
12358,7276,9111,1.0
12358,7285,8600,1.0
12359,33,experimental,2.0
12359,49,female vocalist,1.0
12359,67,noise,1.0
12359,1107,avant garde,1.0
12359,2143,my angular favourites,1.0
12359,2608,japan,1.0
12359,7259,berep guest dj closedmouth jfr,1.0
12359,7261,gladys the tag,1.0
12359,7269,yoshimi,1.0
12359,10110,psychosis,1.0
12359,10117,phosphorescent,1.0
12359,11877,awesome-ness,1.0
12360,32,avant-garde,1.0
12360,102,hip-hop,1.0
12360,9427,in the witch house family,1.0
12360,9442,zombie rave,1.0
12361,69,dub,1.0
12361,191,instrumental,1.0
12361,7257,instrumental music that makes you feel-group tag radio,1.0
12361,7259,berep guest dj closedmouth jfr,1.0
12361,7261,gladys the tag,1.0
12361,7266,boredoms-related,1.0
12361,7272,improvisation,1.0
12362,33,experimental,1.0
12362,81,indie,1.0
12362,87,post-rock,1.0
12362,191,instrumental,1.0
12362,1017,math rock,1.0
12362,7258,i am a party girl here is my soundtrack,1.0
12362,8730,drug music,1.0
12362,8732,drug song,1.0
12363,14,ambient,1.0
12363,15,downtempo,1.0
12363,18,electronic,1.0
12363,21,trip-hop,1.0
12363,33,experimental,2.0
12363,69,dub,1.0
12363,83,jazz,1.0
12363,187,electronica,1.0
12363,7253,check,1.0
12363,7256,berep guest dj closedmouth 239645,1.0
12363,7258,i am a party girl here is my soundtrack,1.0
12363,8679,strange-core,1.0
12363,8680,wierd-groove,1.0
12364,18,electronic,1.0
12364,79,alternative,1.0
12364,541,japanese,1.0
12365,364,favorites,1.0
12366,83,jazz,1.0
12366,7255,mistagged track,1.0
12366,7257,instrumental music that makes you feel-group tag radio,1.0
12366,7259,berep guest dj closedmouth jfr,1.0
12366,7272,improvisation,1.0
12367,87,post-rock,1.0
12367,1017,math rock,1.0
12367,7253,check,1.0
12369,18,electronic,1.0
12370,14,ambient,1.0
12372,3075,bluegrass,1.0
12373,541,japanese,1.0
12374,7252,berep shows the love,1.0
12375,7271,not math rock,1.0
12376,7253,check,1.0
12379,49,female vocalist,1.0
12379,103,rap,1.0
12379,689,madonna,1.0
12379,826,chill,1.0
12379,1087,justin timberlake,1.0
12379,3176,timbaland,1.0
12379,3177,missy elliott,1.0
12379,3178,tweet,1.0
12379,3179,aaliyah,1.0
12379,3180,kiley dean,1.0
12379,3183,nelly furtado,1.0
12379,3184,ginuwine,1.0
12379,3188,bubba sparxxx,1.0
12384,84,indie rock,1.0
12384,169,pop punk,1.0
12384,6486,the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop,1.0
12385,102,hip-hop,1.0
12386,180,post-hardcore,1.0
12386,376,metalcore,1.0
12387,79,alternative,1.0
12387,81,indie,1.0
12387,176,emo,1.0
12387,185,acoustic,1.0
12388,159,anime,1.0
12389,6485,fashionably punctuated band,1.0
12391,76,progressive metal,1.0
12391,1842,math metal,1.0
12392,76,progressive metal,1.0
12394,179,gothic,1.0
12394,565,dark electro,1.0
12394,575,darkwave,1.0
12395,18,electronic,2.0
12395,86,ebm,1.0
12395,130,female vocalists,1.0
12395,187,electronica,1.0
12396,102,hip-hop,1.0
12396,103,rap,1.0
12396,167,rnb,1.0
12396,8397,jams,1.0
12397,304,hip hop,1.0
12397,306,male vocalists,1.0
12397,5818,4m4zinq,1.0
12397,5819,f4nt4stic,1.0
12399,73,rock,1.0
12399,530,chile,1.0
12399,728,rock en espanol,1.0
12399,3879,rock chileno,1.0
12400,16,new wave,2.0
12400,24,pop,1.0
12400,25,80s,2.0
12400,37,groove,1.0
12400,74,synthpop,2.0
12400,297,pop-rock,1.0
12400,309,electro,1.0
12400,395,new romantic,1.0
12400,1249,powerpop,1.0
12401,17,synth pop,1.0
12401,24,pop,2.0
12401,25,80s,2.0
12401,74,synthpop,1.0
12401,85,funk,1.0
12401,195,british,1.0
12403,1902,interesting,1.0
12405,167,rnb,1.0
12410,84,indie rock,1.0
12414,79,alternative,1.0
12414,8116,turkish rock,1.0
12419,7330,muslum gurses,1.0
12419,7331,agir abi,1.0
12419,7332,pit10,1.0
12421,79,alternative,1.0
12429,78,alternative rock,1.0
12429,8116,turkish rock,1.0
12433,299,world,1.0
12433,7333,quran,1.0
12433,7334,ottoman,1.0
12433,7337,kuran-i kerim,1.0
12433,7340,coran,1.0
12433,7342,hatim,1.0
12434,3577,turkish,1.0
12434,6363,turkce,1.0
12435,299,world,1.0
12435,3577,turkish,1.0
12435,6573,sufi,1.0
12435,7333,quran,1.0
12435,11374,malaysia idol,1.0
12435,11380,le saint quran,1.0
12436,299,world,1.0
12436,7333,quran,1.0
12436,7334,ottoman,1.0
12436,7336,rahmanin bulbulleri,1.0
12436,11397,kuran,1.0
12437,33,experimental,1.0
12437,191,instrumental,2.0
12437,830,guitar,1.0
12437,2166,eclectic,1.0
12437,6363,turkce,1.0
12437,6566,flutes,1.0
12437,6573,sufi,1.0
12437,6577,syncretic,1.0
12437,12358,ney,1.0
12439,306,male vocalists,1.0
12439,545,classical,1.0
12439,3577,turkish,1.0
12439,6363,turkce,1.0
12439,6573,sufi,1.0
12439,7333,quran,1.0
12439,7336,rahmanin bulbulleri,1.0
12439,7340,coran,1.0
12439,7350,holy quran,1.0
12439,11374,malaysia idol,1.0
12441,290,lesser known yet streamable artists,1.0
12441,299,world,1.0
12441,7333,quran,1.0
12441,7348,le saint coran,1.0
12441,11374,malaysia idol,1.0
12442,3577,turkish,1.0
12443,290,lesser known yet streamable artists,1.0
12443,299,world,1.0
12443,6573,sufi,1.0
12443,7333,quran,1.0
12443,7336,rahmanin bulbulleri,1.0
12443,7337,kuran-i kerim,1.0
12443,7351,saudi arabia,1.0
12444,545,classical,1.0
12444,3577,turkish,1.0
12444,6363,turkce,1.0
12447,299,world,1.0
12447,2700,best,1.0
12447,6573,sufi,1.0
12447,7333,quran,1.0
12447,7334,ottoman,1.0
12447,7336,rahmanin bulbulleri,1.0
12447,7338,tilavet,1.0
12447,7346,turkish classical,1.0
12447,11374,malaysia idol,1.0
12448,290,lesser known yet streamable artists,2.0
12448,299,world,1.0
12448,2700,best,1.0
12448,6573,sufi,1.0
12448,7333,quran,2.0
12448,7334,ottoman,2.0
12448,7336,rahmanin bulbulleri,2.0
12448,7343,egypt,2.0
12448,7346,turkish classical,1.0
12448,7347,kehf suresi,1.0
12448,11374,malaysia idol,1.0
12448,11380,le saint quran,1.0
12449,318,traditional,1.0
12449,7334,ottoman,1.0
12449,11396,united arab emirates,1.0
12450,144,arabic,1.0
12450,290,lesser known yet streamable artists,1.0
12450,299,world,1.0
12450,6573,sufi,1.0
12450,7333,quran,1.0
12450,7334,ottoman,1.0
12450,7338,tilavet,1.0
12450,7343,egypt,1.0
12450,11374,malaysia idol,1.0
12451,11374,malaysia idol,1.0
12453,299,world,1.0
12453,6573,sufi,1.0
12453,7333,quran,1.0
12453,7334,ottoman,1.0
12453,7336,rahmanin bulbulleri,1.0
12453,7337,kuran-i kerim,1.0
12453,7338,tilavet,1.0
12453,7341,kari,1.0
12453,7348,le saint coran,1.0
12453,11380,le saint quran,1.0
12454,299,world,1.0
12454,5076,nasheed,1.0
12454,7334,ottoman,1.0
12454,11392,ghazal,1.0
12456,15,downtempo,1.0
12456,2458,deep house,1.0
12457,545,classical,1.0
12457,3577,turkish,1.0
12457,6363,turkce,1.0
12457,6573,sufi,1.0
12461,299,world,2.0
12461,3577,turkish,1.0
12461,6573,sufi,2.0
12461,7333,quran,1.0
12461,7334,ottoman,1.0
12461,7336,rahmanin bulbulleri,1.0
12461,7339,islamic,1.0
12461,7347,kehf suresi,1.0
12461,11374,malaysia idol,1.0
12468,299,world,1.0
12468,3577,turkish,1.0
12468,6573,sufi,1.0
12468,7333,quran,1.0
12468,7334,ottoman,1.0
12468,7335,qari,1.0
12468,7339,islamic,1.0
12468,7340,coran,1.0
12468,7341,kari,1.0
12468,7345,yasin suresi,1.0
12468,11374,malaysia idol,1.0
12470,25,80s,1.0
12470,299,world,1.0
12470,352,90s,1.0
12470,735,70s,1.0
12476,299,world,1.0
12476,2700,best,1.0
12476,6573,sufi,1.0
12476,7333,quran,1.0
12476,7334,ottoman,1.0
12476,7336,rahmanin bulbulleri,1.0
12476,7337,kuran-i kerim,1.0
12476,7341,kari,1.0
12476,7343,egypt,1.0
12476,7360,nebe suresi,1.0
12477,18,electronic,1.0
12477,102,hip-hop,3.0
12477,103,rap,3.0
12477,167,rnb,1.0
12477,228,catchy,1.0
12477,304,hip hop,1.0
12477,306,male vocalists,1.0
12477,354,fun,1.0
12477,481,usa,1.0
12477,507,10s,1.0
12477,625,soul,1.0
12477,640,urban,2.0
12477,730,love at first listen,1.0
12477,781,2010,1.0
12477,4283,let's dance,1.0
12477,9497,jerk music,1.0
12478,1767,country ladies,1.0
12478,1768,australian country,1.0
12480,130,female vocalists,1.0
12480,193,country,1.0
12480,292,folk,1.0
12480,625,soul,1.0
12481,79,alternative,1.0
12481,81,indie,1.0
12481,210,00s,1.0
12481,216,american,1.0
12481,292,folk,1.0
12481,935,lo-fi,1.0
12481,2233,twee,1.0
12482,73,rock,1.0
12482,78,alternative rock,1.0
12482,79,alternative,1.0
12482,216,american,2.0
12482,352,90s,1.0
12482,1964,bouncy,1.0
12482,10236,teen days,1.0
12484,642,guilty pleasure,1.0
12485,14,ambient,1.0
12485,18,electronic,2.0
12485,33,experimental,1.0
12485,87,post-rock,2.0
12485,191,instrumental,1.0
12487,84,indie rock,1.0
12492,127,seen live,1.0
12492,1017,math rock,1.0
12493,7378,bros gone wild,1.0
12493,7379,brodacious,1.0
12493,7380,bro code,1.0
12493,7381,bro-talk,1.0
12493,7382,bromance,1.0
12495,18,electronic,1.0
12495,79,alternative,1.0
12495,364,favorites,1.0
12495,935,lo-fi,2.0
12495,4289,songs ive obsessed over,1.0
12495,5329,anti-folk,1.0
12495,6628,barkbarkdisco,1.0
12495,6629,bark,1.0
12495,6648,makes me want to die in the good way,1.0
12496,79,alternative,1.0
12496,81,indie,2.0
12496,185,acoustic,1.0
12496,5329,anti-folk,1.0
12496,6628,barkbarkdisco,1.0
12504,6,industrial metal,1.0
12504,61,industrial,1.0
12504,86,ebm,1.0
12504,190,gothic rock,1.0
12504,1478,goth,1.0
12504,5033,dark wave,1.0
12504,7396,old school industrial,1.0
12505,18,electronic,2.0
12505,33,experimental,2.0
12505,61,industrial,3.0
12505,86,ebm,1.0
12505,3673,ultimate favorite,1.0
12506,61,industrial,1.0
12507,61,industrial,1.0
12507,86,ebm,2.0
12507,187,electronica,2.0
12508,18,electronic,1.0
12508,61,industrial,3.0
12508,86,ebm,3.0
12508,189,industrial rock,1.0
12508,210,00s,1.0
12508,575,darkwave,1.0
12508,3673,ultimate favorite,1.0
12509,18,electronic,1.0
12509,61,industrial,1.0
12509,79,alternative,1.0
12509,86,ebm,1.0
12510,33,experimental,1.0
12510,47,idm,1.0
12511,33,experimental,1.0
12511,86,ebm,1.0
12512,1264,breakcore,1.0
12512,5082,otaku,1.0
12515,6,industrial metal,1.0
12515,61,industrial,4.0
12515,3673,ultimate favorite,1.0
12515,3675,al jourgensen,1.0
12516,181,punk,1.0
12516,194,hardcore,1.0
12516,2106,portugal,1.0
12516,7397,marinha grande,1.0
12519,2106,portugal,1.0
12519,7400,fado,1.0
12522,1484,portuguese,1.0
12526,7398,agrometal,1.0
12527,525,genious,1.0
12527,1368,funny,1.0
12527,3970,lol,1.0
12528,186,emocore,1.0
12531,73,rock,1.0
12531,78,alternative rock,1.0
12531,182,punk rock,2.0
12531,9953,makes me wanna kick someones ass,1.0
12531,9954,best bands,1.0
12531,9955,bruno likes this song,1.0
12535,24,pop,1.0
12535,102,hip-hop,2.0
12535,103,rap,1.0
12535,104,chill out,1.0
12535,167,rnb,1.0
12535,304,hip hop,2.0
12535,6180,pharrell - our father,1.0
12535,9827,i want to dance in my underwear,1.0
12535,11956,jet set radio future,1.0
12538,182,punk rock,1.0
12538,6981,deutschrock,1.0
12545,238,sexy,1.0
12545,306,male vocalists,1.0
12545,347,gay,1.0
12545,3173,tyler adam,1.0
12547,73,rock,1.0
12547,81,indie,1.0
12547,123,new york,1.0
12547,130,female vocalists,1.0
12547,213,beautiful,1.0
12547,238,sexy,1.0
12547,346,female,1.0
12547,545,classical,1.0
12547,1235,regina spektor,1.0
12547,2007,paramore,1.0
12547,2009,muse,1.0
12547,2185,music,1.0
12547,2186,band,1.0
12547,2824,violin,1.0
12547,2901,fast,1.0
12547,2998,upbeat,1.0
12547,3285,snow patrol,1.0
12547,3397,avril lavigne,1.0
12547,3698,london,1.0
12547,5001,evanescence,1.0
12547,6874,ladytron,1.0
12547,7408,lunic,1.0
12547,7409,kaitee page,1.0
12547,7411,tori amos,1.0
12547,7412,song,1.0
12547,7413,alanis morissette,1.0
12547,7414,flyleaf,1.0
12547,7415,metric,1.0
12547,7416,apocalyptica,1.0
12547,7417,pj harvey,1.0
12547,7418,megan berson,1.0
12547,7419,arcade fire,1.0
12547,7420,company of thieves,1.0
12547,7421,uh huh her,1.0
12547,7422,vanderbilt,1.0
12547,7423,ra ra riot,1.0
12547,7424,acme studios,1.0
12547,7425,yeah yeah yeahs,1.0
12547,7426,versaemerge,1.0
12547,7427,shannon wright,1.0
12547,7428,kate bush,1.0
12547,7429,dresden dolls,1.0
12547,7430,bat for lashes,1.0
12547,7431,the airborne toxic event,1.0
12547,7432,blondie,1.0
12547,7433,high energy,1.0
12547,7434,blood red shoes,1.0
12547,7435,lunik,1.0
12547,7436,lovethief,1.0
12548,73,rock,1.0
12548,79,alternative,1.0
12548,81,indie,1.0
12548,130,female vocalists,1.0
12548,216,american,1.0
12548,292,folk,1.0
12548,2138,first-rate and free,1.0
12548,7188,approfondire,1.0
12548,10533,recos,1.0
12550,14,ambient,1.0
12550,39,dance,1.0
12550,74,synthpop,1.0
12550,79,alternative,1.0
12550,105,house,1.0
12550,309,electro,2.0
12550,1447,remix,1.0
12551,81,indie,2.0
12551,130,female vocalists,1.0
12551,134,singer-songwriter,1.0
12552,16,new wave,1.0
12552,73,rock,2.0
12552,81,indie,3.0
12552,84,indie rock,3.0
12552,249,garage rock,1.0
12552,275,post-punk,2.0
12552,306,male vocalists,1.0
12552,3120,interpol,1.0
12552,4760,iran,1.0
12552,7879,she wants revenge,1.0
12553,176,emo,1.0
12553,742,brutal death metal,1.0
12553,12027,cocksucker,1.0
12553,12030,puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha,1.0
12555,24,pop,2.0
12555,73,rock,1.0
12555,79,alternative,1.0
12555,81,indie,2.0
12555,134,singer-songwriter,1.0
12555,308,latin,1.0
12555,368,mexican,1.0
12555,1080,mexico,1.0
12555,8711,riot grrl,1.0
12555,9828,q sexy,1.0
12555,12026,hecho en mexico,1.0
12555,12028,tianguiscore,1.0
12559,9263,la academia 4,1.0
12561,24,pop,1.0
12561,238,sexy,1.0
12561,319,spanish,1.0
12561,12294,ot1,1.0
12563,81,indie,1.0
12563,508,love,1.0
12565,81,indie,1.0
12565,611,canadian,1.0
12565,8951,songs to feel happy to,1.0
12565,8952,queer as folk,1.0
12566,354,fun,1.0
12566,508,love,1.0
12566,512,romantic,1.0
12566,1100,rain,1.0
12566,3397,avril lavigne,1.0
12566,4697,ashley simpson,1.0
12566,4766,smallville,1.0
12566,7441,discoverockult,1.0
12566,7442,getting over,1.0
12566,7443,linger,1.0
12566,7444,thought,1.0
12566,7445,number one,1.0
12566,7446,breakup,1.0
12566,7447,crush on a friend,1.0
12566,7448,what you do,1.0
12566,7449,crush,1.0
12566,7450,soulmate,1.0
12566,7451,divorce,1.0
12566,7452,finding your way,1.0
12566,7453,pierre bouvier,1.0
12566,7454,pete wentz,1.0
12566,7455,uptempo,1.0
12567,73,rock,2.0
12567,78,alternative rock,1.0
12567,81,indie,1.0
12567,109,pop rock,1.0
12567,210,00s,1.0
12567,216,american,1.0
12567,4303,best of 2007,1.0
12570,611,canadian,1.0
12572,81,indie,1.0
12572,2142,songs for gil,1.0
12573,73,rock,1.0
12573,78,alternative rock,1.0
12573,79,alternative,1.0
12573,81,indie,1.0
12573,8303,tbu,1.0
12574,73,rock,1.0
12574,185,acoustic,1.0
12577,185,acoustic,1.0
12579,79,alternative,1.0
12579,391,shoegaze,1.0
12579,604,norwegian,1.0
12579,1812,noise pop,1.0
12579,6763,prejebeno,1.0
12581,30,german,1.0
12581,73,rock,1.0
12581,81,indie,1.0
12581,850,cover,1.0
12581,9847,rhythmic,1.0
12583,81,indie,1.0
12583,87,post-rock,1.0
12583,11337,west yorkshire,1.0
12585,1310,big bang,1.0
12585,6088,korean hip hop,1.0
12596,24,pop,1.0
12596,145,kpop,1.0
12596,164,k-pop,1.0
12596,200,hot,1.0
12596,996,korean,1.0
12599,24,pop,2.0
12599,33,experimental,1.0
12599,73,rock,3.0
12599,81,indie,1.0
12599,134,singer-songwriter,3.0
12599,184,soundtrack,2.0
12599,192,classic rock,3.0
12599,247,60s,2.0
12599,292,folk,2.0
12599,735,70s,4.0
12599,1097,covers,1.0
12599,1101,morning,1.0
12599,1354,soft rock,1.0
12599,1434,the beatles,1.0
12599,8728,bi daha dinlicem,1.0
12599,11757,film music composer,1.0
12600,7469,tom sharpling,1.0
12600,7470,earlie indie,1.0
12603,16,new wave,2.0
12603,78,alternative rock,1.0
12603,242,power pop,1.0
12603,2191,college rock,1.0
12603,2195,jangle pop,1.0
12604,127,seen live,1.0
12605,102,hip-hop,1.0
12605,9427,in the witch house family,1.0
12605,9430,anti-witch house,1.0
12608,33,experimental,1.0
12608,6485,fashionably punctuated band,1.0
12608,6488,just some guy,1.0
12612,296,indie pop,1.0
12618,27,ethereal,1.0
12618,79,alternative,1.0
12618,836,dreamy,1.0
12618,3837,ritual music,1.0
12620,78,alternative rock,1.0
12621,184,soundtrack,1.0
12621,191,instrumental,1.0
12623,56,melancholic,1.0
12623,192,classic rock,2.0
12623,247,60s,2.0
12623,292,folk,1.0
12623,695,oldies,1.0
12623,1096,chill zone,1.0
12623,3600,1969,1.0
12625,24,pop,1.0
12625,39,dance,1.0
12625,200,hot,1.0
12625,347,gay,1.0
12626,445,blues rock,1.0
12626,607,dutch,1.0
12627,445,blues rock,1.0
12627,829,blues,1.0
12628,445,blues rock,1.0
12628,829,blues,1.0
12630,445,blues rock,2.0
12630,6833,blues guitar,1.0
12630,8911,blues rock guitarist,1.0
12632,245,garage,1.0
12632,829,blues,1.0
12632,8901,menestrel,1.0
12633,25,80s,1.0
12633,445,blues rock,2.0
12633,829,blues,2.0
12635,445,blues rock,1.0
12636,445,blues rock,1.0
12637,192,classic rock,1.0
12637,247,60s,1.0
12637,445,blues rock,3.0
12637,735,70s,1.0
12637,829,blues,2.0
12637,830,guitar,1.0
12638,73,rock,1.0
12639,445,blues rock,1.0
12640,445,blues rock,2.0
12640,829,blues,2.0
12640,830,guitar,1.0
12640,7474,guitar blues,1.0
12640,8897,loved by archer,1.0
12642,445,blues rock,1.0
12642,7474,guitar blues,1.0
12643,247,60s,1.0
12643,4258,barrelhouse covers,1.0
